SO_N_HM [1/min],SO_M_VM [Nm],speed_step,N_HM [1/min],M_HMmess [Nm],PA1_P_1 [W],PA1_P_2 [W],PA1_P_4 [W],PA1_PM [W],Eff_Sys_WT [%],Eff_Motor_PA [%],Eff_DCtoAC_WT [%],T_MOTOR [°C],T_Rotor [°C],motor_loss [kW],motor_eff_motor_ge_80%,motor_eff_generator_eff_ge_80%,motor_eff_motor_eff_interval,motor_eff_motor_eff_interval_value,motor_eff_generator_eff_interval,motor_eff_generator_eff_interval_value,peu_eff_motor_ge_80%,peu_eff_generator_eff_ge_80%,peu_eff_motor_eff_interval,peu_eff_motor_eff_interval_value,peu_eff_generator_eff_interval,peu_eff_generator_eff_interval_value,sys_eff_motor_ge_80%,sys_eff_generator_eff_ge_80%,sys_eff_motor_eff_interval,sys_eff_motor_eff_interval_value,sys_eff_generator_eff_interval,sys_eff_generator_eff_interval_value,motor_motor_eff [%],peu_motor_eff [%],sys_motor_eff [%],motor_motor_speed [rpm],motor_motor_torque [Nm],motor_motor_loss [kW],motor_generator_eff [%],peu_generator_eff [%],sys_generator_eff [%],motor_generator_speed [rpm],motor_generator_torque [Nm],motor_generator_loss [kW],motor_motor_loss_max [kW],motor_generator_loss_max [kW],motor_max_eff [%],motor_max_eff_operator,generator_max_eff [%],generator_max_eff_operator
1500.0,235.0,509.0,1500.005615,237.0701134,27702.18633,12724.05368,43185.05703,37236.28285326563,86.22492457842107,92.10919156482203,93.61163974361897,61.085,,3.1899571567343736,,,,,,,,,,,,,,,,,,,95.161252049321,96.12425036721976,91.47304017247038,3000.0,247.2059707,3.9486640592138573,81.77815262272713,94.47721812719412,77.26172363376364,3500.0,-4.721094594,0.3152824495968048,,,,,,
1500.0,240.0,521.0,1499.99583,241.5867514,28271.526360000003,12953.65286,44072.69891,37945.45755845514,86.09742197985838,92.04437258103238,93.53903944976263,61.0,,3.279721661544863,,,,,,,,,,,,,,,,,,,95.84088601594259,96.5731250802858,92.55653873023037,3000.0,186.5645227,2.543297789498829,96.39838381397922,96.64335598234474,93.16263323057095,3500.0,-160.0964086,2.1132156454518625,,,,,,
1500.0,245.0,533.0,1499.993847,246.73305180000003,29085.394630000006,13026.57427,45089.18131,38753.72351324945,85.94905116330987,92.02543724629662,93.39705817781238,59.145,,3.358245386750554,,,,,,,,,,,,,,,,,,,96.19265883058245,96.94974765951639,93.25854000322919,3000.0,30.8913762,0.384091771979598,96.38856135675002,96.61313919823482,93.12401495477289,3500.0,-165.0253201,2.1842157098350437,,,,,,
1500.0,250.0,545.0,1500.011259,251.8526178,29809.89202,13305.50404,46113.37604,39558.2997181805,85.78487006430964,91.74982334183038,93.49867600802104,60.545,,3.5570963418195025,,,,,,,,,,,,,,,,,,,94.03627826729301,95.48009502883167,89.78592785118795,3000.0,322.2853024,6.420683553512397,96.26980142357404,96.63380902797063,93.02917605926308,3500.0,-170.05611340000004,2.3248179137616387,,,,,,
1500.0,255.0,558.0,1499.998466,257.1284937,30633.12145,13479.423530000002,47132.23871000001,40386.63310103566,85.68791597091453,91.55362294183294,93.59314598107701,59.0,,3.72591187896434,,,,,,,,,,,,,,,,,,,94.17041822318134,95.54090621172843,89.9712709538021,3000.0,317.1473837,6.167409378220865,96.29250458721836,96.56117678732113,92.98117558740323,3500.0,-175.1404851,2.3797535201346474,,,,,,
1500.0,260.0,572.0,1499.993378,262.1068799,31300.55035,13701.03729,48179.01189,41168.43813384725,85.44890507061673,91.48219050221769,93.40496177618888,61.0,,3.8331495061527456,,,,,,,,,,,,,,,,,,,94.29427875794536,95.57620228616894,90.12289060997787,3000.0,312.0303763,5.931165053883058,96.18164849251521,96.56086605055789,92.87383276607603,3500.0,-180.0760108,2.5199752637333805,,,,,,
1500.0,265.0,586.0,1500.012125,267.0382568,32027.12979,13868.34206,49188.72875,41943.52073705378,85.27059308694531,91.38923524773345,93.30485462078546,61.83,,3.951951112946219,,,,,,,,,,,,,,,,,,,94.3033804893027,95.62929477738263,90.18165771315199,3000.0,306.7851445,5.821610086989851,96.1383730249339,96.51106497206875,92.78416765318377,3500.0,-185.2523051,2.621794465476036,,,,,,
1500.0,270.0,600.0,1499.991021,272.0770158,32850.19743,14053.66594,50223.76902,42734.35400214399,85.08790725189583,91.11052039580422,93.38977198489832,61.33,,4.169509367856008,,,,,,,,,,,,,,,,,,,94.28089132239208,95.73208434543037,90.25706240237594,3000.0,302.3205858,5.760889373267579,96.12576061860244,96.45012542711976,92.71341668441495,3500.0,-190.0278992,2.698165000309673,,,,,,
1500.0,275.0,613.0,1499.989575,277.1347089,33483.43854,14226.70863,51196.32172,43528.70934247746,85.02311861493133,91.23574737125979,93.19057613344494,59.0,,4.181437827522546,,,,,,,,,,,,,,,,,,,94.51774444032755,95.70230993297798,90.45566472594233,3000.0,297.1368649,5.414031269079467,96.08980307542441,96.40649682905472,92.63681295495397,3500.0,-195.2769902,2.798428412378402,,,,,,
1500.0,280.0,41.0,1500.011474,283.6254492,34416.6335,14539.0251,52491.23594,44548.84064067058,84.86910213276755,90.99834812695295,93.26444257467793,60.0,,4.406817959329419,,,,,,,,,,,,,,,,,,,94.56315025652883,95.78196213472164,90.57444077210836,3000.0,291.9531117,5.272977583586791,96.04174907577648,96.38133666089435,92.5663215117355,3500.0,-200.205312,2.904316417403854,,,,,,
1500.0,285.0,42.0,1500.009546,288.411158,35078.21232,14769.573380000002,53448.40703,45300.47017517426,84.75551039294325,90.87759774888909,93.26337017307361,59.0,,4.547315524825739,,,,,,,,,,,,,,,,,,,94.68205005923936,95.77330428881959,90.6801279101278,3000.0,287.0142458,5.064039587886116,96.01623396519041,96.3226473385205,92.48537843001911,3500.0,-205.1550648,2.9953028704493336,,,,,,
1500.0,290.0,43.0,1500.012599,293.3591830000001,35950.76096,14912.54126,54583.56141,46077.74560548132,84.4168911210686,90.5913371612806,93.18428645200414,63.44,,4.785556614518675,,,,,,,,,,,,,,,,,,,94.73410533584101,95.8363621405411,90.78972026025826,3000.0,281.9787308,4.923813908809607,96.0558702724234,96.24605452770997,92.44998527946295,3500.0,-210.2760769,3.039522114323161,,,,,,
1500.0,295.0,661.0,1500.005486,300.06460510000005,37330.32582,14871.9823,56049.82922000001,47130.73861826425,84.08721181517322,90.28477919007435,93.13553465988598,61.585,,5.07156950173575,,,,,,,,,,,,,,,,,,,94.7699437352119,95.90056340475508,90.8849099804376,3000.0,276.9451903,4.801190780794117,95.83312280106611,96.22567160374595,92.21606603416846,3500.0,-220.30287740000003,3.3643067171201837,,,,,,
1500.0,300.0,673.0,1500.015783,304.3496971,37987.66635,15029.16666,56965.16703,47804.120335211446,83.91816056650198,90.16781580709406,93.0688625596048,62.0,,5.2127126747885555,,,,,,,,,,,,,,,,,,,94.85420902706963,95.94210619935845,91.00512595931256,3000.0,271.911076,4.633827849627516,95.71576200836026,96.24167840615608,92.1184558560878,3500.0,-225.55435530000003,3.541525402066793,,,,,,
1500.0,305.0,687.0,1500.006741,308.5396458,38528.24797,15243.79607,57756.46191000001,48461.94225819396,83.90739435132055,90.12479090834644,93.10134703852046,59.0,,5.310101781806035,,,,,,,,,,,,,,,,,,,94.88851637702271,96.00890281921646,91.10142347501203,3000.0,266.9848528,4.517905648931177,95.67206548559378,96.19880614828976,92.03538481455118,3500.0,-230.3610493,3.6538850424503324,,,,,,
1500.0,310.0,701.0,1500.012484,313.1958101,39343.45855,15299.965730000002,58820.02156,49193.46859544433,83.6338839918037,90.02632840755112,92.89936118819743,61.83,,5.44995568455568,,,,,,,,,,,,,,,,,,,94.94609365035168,96.05392914355858,91.19945351948556,3000.0,262.0041031,4.381030517689608,95.60317033250631,96.17255097315733,91.94400771998407,3500.0,-235.5899051,3.7962923917657028,,,,,,
1500.0,315.0,715.0,1500.014321,318.0827672,40064.79748,15491.18156,59805.88357000001,49961.12105374964,83.5388060027112,89.92933239062873,92.89383539493117,59.0,,5.594857986250369,,,,,,,,,,,,,,,,,,,95.0459554296436,96.059824144479,91.30097764215553,3000.0,257.05231580000003,4.208861512945921,95.58824905458437,96.10236284028143,91.86256593910855,3500.0,-240.5254866,3.8889913109713232,,,,,,
1500.0,320.0,729.0,1500.0102,322.9741211,40885.70662,15602.84896,60915.85953,50729.26450115551,83.2775978087812,89.8044993012999,92.7320996795266,61.08,,5.759291078844493,,,,,,,,,,,,,,,,,,,95.13806353122841,96.05734133411296,91.38709442485731,3000.0,252.145261,4.047842801027145,95.52070654713593,96.07028606786562,91.76701603387994,3500.0,-245.6316605,4.0323470654789855,,,,,,
2000.0,-290.0,772.0,2000.017562,-267.2750829,-14064.7264,-37737.10522,-48551.30674,-55974.330857068664,86.73852102667655,92.5456916176038,93.72507732188949,60.0,,4.172499237068667,,,,,,,,,,,,,,,,,,,95.26806659927807,96.16798296723921,91.61737806041184,3000.0,242.5851499,3.785057644029817,95.4621653667283,96.04818504789874,91.6896772421663,3500.0,-250.29129390000003,4.162547641820333,,,,,,
2000.0,-285.0,758.0,1999.994653,-267.3426257,-14056.13352,-37843.95232,-48582.51514,-55987.83475591416,86.7733416585968,92.69886229082584,93.60777415623636,59.29,,4.087748915914163,,,,,,,,,,,,,,,,,,,95.32439706848642,96.19554292399776,91.6978212990579,3000.0,237.9241611,3.665983821341797,95.3598041457226,96.02054640106289,91.56500498770626,3500.0,-255.5275549,4.34549874764822,,,,,,
2000.0,-280.0,744.0,2000.0003420000005,-267.4065819,-14122.44474,-37761.55578,-48615.38482,-56001.38798461267,86.81103552890136,92.64770461449278,93.7001471219629,59.0,,4.117387464612672,,,,,,,,,,,,,,,,,,,95.3317963774782,96.2679316204258,91.77394854919426,3000.0,233.425091,3.5906856520476866,95.39868230584595,95.87852182612924,91.46684643645021,3500.0,-260.5884846,4.394421902159695,,,,,,
2000.0,-275.0,730.0,1999.994989,-267.4257265,-13991.7864,-37866.30529,-48613.84127,-56005.24742719209,86.80229711188929,92.59505862806253,93.74398418014752,59.0,,4.147155737192087,,,,,,,,,,,,,,,,,,,95.37999303977024,96.31794298394422,91.86804731413586,3000.0,229.0849583,3.4857779227712453,95.3360446222649,95.8645085026552,91.3934306030063,3500.0,-265.5556007,4.539153269221119,,,,,,
2000.0,-270.0,718.0,2000.010415,-267.355294,-14095.12534,-37841.75584,-48603.84824,-55990.9290581557,86.80664717943327,92.7594559576875,93.58253159551772,59.0,,4.054047878155703,,,,,,,,,,,,,,,,,,,95.58939016213986,96.22300584053663,91.97898447864918,3000.0,221.3454263,3.208323923340955,95.21842124997633,95.9147898584498,91.32854864844828,3500.0,-268.1245096,4.698647575370021,,,,,,
2000.0,-265.0,706.0,2000.005291,-265.0899031,-14021.02085,-37438.66645,-48225.10813,-55516.35694143217,86.86648545918784,92.69283889482911,93.71434351875666,59.0,,4.056669641432171,,,,,,,,,,,,,,,,,,,95.58313766220454,96.32084665256217,92.06648745331943,3000.0,216.3070708,3.139947316241829,95.2490851158694,95.9113258703364,91.35466041399559,3500.0,-268.2596214,4.670852811989244,,,,,,
2000.0,-260.0,694.0,2000.007279,-260.1776521,-13935.76384,-36641.96918,-47422.87014,-54487.66471551094,87.03413953892611,92.82418926205531,93.76234818837675,59.0,,3.909931695510939,,,,,,,,,,,,,,,,,,,95.69223728723382,96.30584900888893,92.15722155507112,3000.0,211.5452193,2.9915397359849014,95.19969845671926,95.90620248683359,91.30241556875617,3500.0,-268.081528,4.716281747648434,,,,,,
2000.0,-255.0,682.0,2000.0145350000007,-255.1234317,-13889.415680000002,-35753.20727,-46572.98316,-53429.37922712878,87.16736715584477,92.91259540742324,93.81652377012443,59.0,,3.7867562771287777,,,,,,,,,,,,,,,,,,,95.68279467387096,96.38320315711717,92.22214237692434,3000.0,206.4922609,2.9267881173357164,95.26594301857848,95.85165554979312,91.31398355843002,3500.0,-268.2683121,4.654440897716573,,,,,,
2000.0,-250.0,670.0,2000.009908,-250.0572508,-13771.59734,-34949.155289999995,-45691.21563,-52368.27006986815,87.24980903329471,93.03487123977602,93.78183456440581,61.95,,3.647517439868156,,,,,,,,,,,,,,,,,,,95.78920846850534,96.37625603119686,92.31805280386361,3000.0,201.4830388,2.7822939920214558,95.2358984438973,95.88970491630006,91.32142199224033,3500.0,-268.3867897,4.686045531040902,,,,,,
2000.0,-245.0,658.0,2000.00323,-245.0550385,-13668.30451,-34146.47754,-44890.23814,-51320.50979348422,87.4703667610476,93.16895378165299,93.88359878553499,60.83,,3.505727743484218,,,,,,,,,,,,,,,,,,,95.81248599742227,96.4481975977488,92.40941581810922,3000.0,196.4648978,2.697347460108991,96.47525198050567,96.65004661808295,93.2433760140717,3500.0,-154.91885290000005,2.001230011903972,,,,,,
2000.0,-240.0,644.0,1999.996364,-240.0521504,-13600.03872,-33281.58545,-44052.70566,-50272.610258678644,87.62764740745705,93.2548040150884,93.96582656833326,60.325,,3.3909860886786483,,,,,,,,,,,,,,,,,,,95.9711894776626,96.38133429821475,92.4983129604391,3000.0,191.6096603,2.5268018529710097,96.4810494076459,96.71530968365124,93.31194572064128,3500.0,-150.0288306,1.9348744939014795,,,,,,
2000.0,-235.0,630.0,1999.9996260000007,-235.0205515,-13505.82271,-32473.96263,-43224.21803,-49218.95446097527,87.82026864116268,93.41885833120746,94.00700266514119,60.0,,3.239169120975268,,,,,,,,,,,,,,,,,,,95.97588571815601,96.5446492443038,92.65958222570758,3000.0,181.5004493,2.390581917268901,95.92687692403553,96.25859942771345,92.33786820182301,3500.0,-215.2947256,3.213850980437899,,,,,,
2000.0,-230.0,616.0,1999.998994,-229.8421987,-13054.35613,-31896.63768,-42292.23295,-48134.46766269613,87.86267928912025,93.38629051638333,94.08520116098407,61.0,,3.18347385269613,,,,,,,,,,,,,,,,,,,95.81596265433632,97.01453290171716,92.95540861438812,3000.0,25.87486041,0.354938788890966,96.57456380526583,96.73666359659614,93.42301090818009,3500.0,-139.98973069999997,1.7574246766050565,,,,,,
2000.0,-225.0,604.0,1999.999265,-224.9235266,-12930.1963,-31152.26378,-41459.43672,-47104.3861655715,88.0160853264714,93.58461847915935,94.04973462179788,61.0,,3.0219260855714967,,,,,,,,,,,,,,,,,,,95.2462264967243,96.90986836091903,92.30299271671831,3000.0,20.8275947,0.32654845669082444,96.49428260326167,96.74039507649576,93.34895021662565,3500.0,-144.97302,1.8626408772949,,,,,,
2000.0,-220.0,592.0,2000.006046,-219.7672673,-12635.36187,-30456.208130000006,-40576.38367,-46024.697729099265,88.16219480425931,93.62705705018726,94.16315922116553,60.135,,2.9331277290992586,,,,,,,,,,,,,,,,,,,94.30320921280226,96.71476731272341,91.20512935859244,3000.0,15.77879679,0.2994301659056882,90.81119974075679,96.16864921170006,87.33190412362467,3500.0,-9.75144217,0.32839185587096836,,,,,,
2000.0,-215.0,580.0,1999.998054,-214.785817,-12435.51361,-29734.45325,-39720.22279,-44981.279165109954,88.30389781535887,93.75003922233815,94.19078492963274,60.0,,2.811312305109954,,,,,,,,,,,,,,,,,,,86.99819886086436,95.7418756576668,83.29370737777845,3000.0,5.577320752,0.26184043825433584,93.4589212428716,96.68556445261184,90.36128553499235,3500.0,-14.70169346,0.35243692389885384,,,,,,
2000.0,-210.0,568.0,2000.006174,-209.9541496,-12268.53824,-28959.33031,-38876.76744,-43969.59114732142,88.41739580825812,93.76450286259156,94.29730133356603,61.0,,2.7417225973214228,,,,,,,,,,,,,,,,,,,92.3106450798748,96.48713317784575,89.06789505554733,3000.0,10.65866135,0.2789065115732783,94.74933976616346,96.89724559055371,91.80950044864758,3500.0,-19.66771271,0.378470943819736,,,,,,
2000.0,-205.0,556.0,1999.9908,-204.8020413,-12038.49852,-28229.086560000003,-37980.31295,-42890.28255719581,88.55225632834622,93.88510095801226,94.31981797404572,61.0,,2.6226974771958047,,,,,,,,,,,,,,,,,,,96.82144219536174,97.33987455294553,94.24587037331779,3500.0,106.8423908,1.2854840266446044,95.51843224301213,96.93047102444396,92.58646628831599,3500.0,-24.6842523,0.4054287779832939,,,,,,
2000.0,-200.0,544.0,2000.002574,-199.9378634,-11869.12517,-27481.81437,-37133.4894,-41871.8577424147,88.68364434278514,93.97944505370943,94.36493723931044,59.75520833,,2.5209182024147014,,,,,,,,,,,,,,,,,,,96.97141280969916,97.14166378162071,94.19964379588544,3500.0,111.8278965,1.2800030504737443,95.87390534489407,97.08747210231611,93.08155110512499,3500.0,-29.68471902,0.4488868987957576,,,,,,
2000.0,-195.0,530.0,2000.002772,-194.9433812,-11608.78066,-26760.63217,-36251.46965,-40825.89557937724,88.79528332579197,93.98302789316372,94.48012616355693,61.0,,2.456482749377239,,,,,,,,,,,,,,,,,,,96.91115252512435,97.16583516322437,94.16453071734327,3500.0,116.6984093,1.3631770301045545,96.1741236089076,97.06500240304659,93.35141539209516,3500.0,-34.77641665,0.48761871974099447,,,,,,
2000.0,-190.0,516.0,2000.00402,-189.9504767,-11480.37984,-26009.29674,-35395.917089999995,-39780.284502713745,88.97854183920013,94.24185133075787,94.41510388724723,59.0,,2.290607922713745,,,,,,,,,,,,,,,,,,,96.63029963836729,96.99434708403368,93.72592821957971,3500.0,156.4108601,1.998984112458289,96.31693578485361,97.1397229212995,93.56200454769277,3500.0,-39.76324314,0.5367300975491271,,,,,,
2000.0,-185.0,502.0,2000.002774,-184.9299414,-11327.2316,-25298.30625,-34516.30637,-38728.83725608978,89.123012244765,94.56916459386075,94.24109076940148,59.0,,2.1032994060897763,,,,,,,,,,,,,,,,,,,96.85080563880352,97.166561491011,94.10659761556757,3500.0,121.6083483,1.4491860747513128,96.5401448831567,97.07885166266077,93.72006404603749,3500.0,-44.82418482,0.5683750512790211,,,,,,
2000.0,-180.0,490.0,1999.99806,-179.9353358,-11053.19832,-24501.31058,-33608.77965,-37682.75628538727,89.18875093813907,94.35219820633829,94.52747538864192,61.0,,2.1282473853872723,,,,,,,,,,,,,,,,,,,96.76671723030623,97.08888850671447,93.94973020333967,3500.0,136.35880680000002,1.6698030337259844,96.6266488308772,97.06154683706735,93.78732001207044,3500.0,-49.81766201,0.6158991999744103,,,,,,
2000.0,-175.0,478.0,2000.002194,-174.9806501,-10888.1278,-23767.9434,-32747.72701,-36645.20252435039,89.36429533508363,94.57191886706417,94.49347798546766,59.0,,1.98913132435039,,,,,,,,,,,,,,,,,,,96.75846356968077,97.16549870656517,94.01584366829049,3500.0,131.4092088,1.613437997871668,96.76546688151574,96.98674285973392,93.84967454139667,3500.0,-54.86807182,0.6504228881146155,,,,,,
2000.0,-170.0,466.0,1999.999783,-169.728398,-10625.99376,-22981.96556,-31788.17146,-35545.21038418194,89.43025267377833,94.54989563082164,94.58524737347844,61.0,,1.937251064181939,,,,,,,,,,,,,,,,,,,96.70756410143946,97.08500716942407,93.88854554125787,3500.0,141.47749480000004,1.765260451844202,96.6749298876183,97.08651673765425,93.85832198645804,3500.0,-59.89335484,0.7298675195283358,,,,,,
2000.0,-165.0,454.0,2000.000883,-164.8268295,-10389.87923,-22295.38993,-30923.23408,-34518.72298870057,89.58394576219543,94.68852358964516,94.6090849936877,59.0,,1.8334538287005635,,,,,,,,,,,,,,,,,,,96.67726696669465,97.05852977342016,93.83353394299822,3500.0,146.44141430000005,1.8445889523143415,96.80991358501679,96.9945405888786,93.90033092627742,3500.0,-64.85066597,0.7581961616189729,,,,,,
2000.0,-160.0,442.0,2000.000986,-159.84929259999996,-10197.54157,-21571.36953,-30022.40467,-33476.30814779083,89.68254365880917,94.8996853528381,94.50246681574177,61.0,,1.7073970477908296,,,,,,,,,,,,,,,,,,,96.67259230873559,97.00289255462778,93.77521084701614,3500.0,151.3059508,1.90863559352851,96.82784351135723,96.97982432107061,93.9034725311954,3500.0,-69.87415199,0.8123369048124987,,,,,,
2000.0,-155.0,428.0,2000.001404,-154.7878001,-9921.340107,-20843.14553,-29115.28109,-32416.315970897518,89.81674881297094,94.90432430575862,94.63925850586456,59.0,,1.6518303338975164,,,,,,,,,,,,,,,,,,,96.92241212647062,97.22707147402801,94.23482291255559,3500.0,101.1348978,1.1769335221834554,96.8232850357717,96.98488751441323,93.90395407970288,3500.0,-79.86045612,0.9297677756962803,,,,,,
2000.0,-150.0,414.0,2000.002213,-149.7634251,-9667.985503,-20098.04979,-28197.07021,-31364.102788110966,89.90236513536911,94.90478810789789,94.72900886007828,60.0,,1.598067495110965,,,,,,,,,,,,,,,,,,,96.8447580398459,97.11786856164503,94.0535648219807,3500.0,126.52914640000002,1.510816773020444,96.8012870158159,97.01599327866698,93.91273010492709,3500.0,-74.8850079,0.8778788339936328,,,,,,
2000.0,-145.0,400.0,2000.001054,-144.8338307,-9441.534531,-19382.23064,-27306.534410000004,-30331.708277995553,90.02636501620916,95.02849264810612,94.73618123101244,59.0,,1.5079431069955536,,,,,,,,,,,,,,,,,,,96.85001685357587,97.35284387609131,94.28624570142983,3500.0,96.73955761,1.1531270761882915,96.6563092117372,96.75741445079906,93.52214569684644,3500.0,-129.98159420000002,1.5928436106561639,,,,,,
2000.0,-140.0,386.0,2000.000775,-139.8798865,-9242.639063,-18638.09687,-26410.3535,-29294.228419571937,90.15548428766543,95.17484309084053,94.72617065584829,59.0,,1.4134924865719332,,,,,,,,,,,,,,,,,,,96.84300825419528,97.42217288014861,94.3465629237387,3500.0,61.09779463,0.7299539795657838,96.7315318364209,96.73655619063094,93.57475264899733,3500.0,-124.9808636,1.497106397761636,,,,,,
2000.0,-135.0,374.0,2000.000158,-134.857442,-8962.958403,-17893.215630000002,-25472.94723,-28242.39846151579,90.1939941988654,95.09169013954426,94.84950164047812,60.83,,1.3862244285157868,,,,,,,,,,,,,,,,,,,96.89381180323319,97.36850387592752,94.34405490116502,3500.0,86.68375076,1.0184367711937374,96.6976943294077,96.83725868673604,93.6393964018778,3500.0,-120.0272021,1.4526525638057137,,,,,,
2000.0,-130.0,362.0,2000.004787,-129.8549581,-8685.184292,-17200.7917,-24561.87757,-27194.820713684232,90.3182184159083,95.18715443847132,94.88488120977472,60.0,,1.3088447216842323,,,,,,,,,,,,,,,,,,,96.87249913971546,97.40219930034233,94.35594467928806,3500.0,81.69446335,0.9666169273272062,96.75044842490429,96.83352955754302,93.6868740725851,3500.0,-114.9591475,1.3690903499985434,,,,,,
